season,round,date,time,referee,home_team,away_team,result,home_score,away_score,home_gk_saves,away_gk_saves,home_penalties,away_penalties,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_on_target_from_penalty_area,away_shots_on_target_from_penalty_area,home_fouls,away_fouls,home_woodwork_hits,away_woodwork_hits,home_goal_chances,away_goal_chances,home_assists,away_assists,home_offsides,away_offsides,home_corner_kicks,away_corner_kicks,home_yel_cards,away_yel_cards,home_red_cards,away_red_cards,home_crosses,away_crosses,home_long_throws,away_long_throws,home_attacks_from_center,away_attacks_from_center,home_attacks_from_right,away_attacks_from_right,home_attacks_from_left,away_attacks_from_left
2015-16,13,2015-11-22,15:00,LUCA BANTI,FIORENTINA,EMPOLI,draw,2,2,3,2,0,0,12,10,5,5,7,5,3,3,20,10,1,0,8,7,2,1,2,3,6,3,5,3,0,0,10,1,13,15,7,3,1,0,0,0
2015-16,13,2015-11-22,15:00,DOMENICO CELI,LAZIO,PALERMO,draw,1,1,7,2,1,0,13,8,3,8,10,0,2,4,17,14,0,0,8,6,1,4,1,1,10,2,3,3,0,0,9,1,8,31,11,8,1,0,2,1
2015-16,13,2015-11-22,15:00,MARCO DI,UDINESE,SAMPDORIA,home,1,0,1,4,0,0,10,7,5,1,5,6,3,1,18,10,0,0,3,5,2,1,1,1,6,1,3,1,0,1,8,5,17,14,11,8,6,4,7,3
2015-16,13,2015-11-22,12:30,ANTONIO DAMATO,HELLAS VERONA,NAPOLI,away,0,2,8,3,0,0,4,20,3,10,1,10,2,7,7,9,0,0,3,13,0,7,3,4,3,6,3,2,0,0,2,5,28,6,5,29,0,2,1,0
2015-16,13,2015-11-22,15:00,FABIO MARESCA,CARPI,CHIEVOVERONA,away,1,2,1,4,0,0,10,8,5,3,5,5,2,3,15,20,1,0,6,4,1,1,2,3,9,5,4,3,0,0,12,2,19,20,20,10,14,5,12,7
2015-16,14,2015-11-28,18:00,DAVIDE GHERSINI,TORINO,BOLOGNA,home,2,0,0,5,0,0,10,3,8,0,2,3,5,0,8,10,1,0,6,2,0,0,4,2,7,2,0,1,0,0,10,0,29,16,16,5,12,3,8,2
2015-16,14,2015-11-28,20:45,DANIELE DOVERI,MILAN,SAMPDORIA,home,4,1,1,6,1,1,19,5,10,2,9,3,8,1,18,14,0,0,16,3,6,0,4,0,4,2,1,2,0,0,10,3,19,10,12,4,9,7,7,6
2015-16,14,2015-11-29,15:00,CLAUDIO GAVILLUCCI,GENOA,CARPI,away,1,2,2,3,0,0,8,11,4,4,4,7,3,4,8,15,0,0,5,8,0,2,3,2,9,7,0,3,1,0,1,4,20,18,7,10,0,3,1,2
2015-16,14,2015-11-29,15:00,ANDREA GERVASONI,CHIEVOVERONA,UDINESE,away,2,3,3,5,0,0,11,10,9,6,2,4,5,5,17,16,2,1,8,7,2,4,1,4,3,6,5,2,0,0,8,11,16,17,8,11,2,6,2,5
2015-16,14,2015-11-29,15:00,NICOLA RIZZOLI,FROSINONE,HELLAS VERONA,home,3,2,6,3,1,0,11,13,6,8,5,5,5,5,24,22,0,0,6,7,2,0,1,2,6,4,1,4,0,1,4,9,20,24,4,5,3,7,6,2
2015-16,14,2015-11-29,20:45,PAOLO VALERI,PALERMO,JUVENTUS,away,0,3,1,0,0,0,6,13,0,4,6,9,0,4,13,16,0,0,5,11,1,2,0,6,1,7,2,3,0,0,2,8,20,8,6,9,1,3,2,7
2015-16,14,2015-11-29,15:00,GIANPAOLO CALVARESE,ROMA,ATALANTA,away,0,2,1,2,0,1,8,4,2,3,6,1,1,2,22,19,0,0,5,3,1,1,2,4,9,3,1,2,1,0,4,4,8,10,6,5,7,1,1,1
2015-16,14,2015-11-29,18:00,MICHAEL FABBRI,EMPOLI,LAZIO,home,1,0,5,0,0,0,3,9,1,6,2,3,1,2,14,18,0,1,2,8,1,2,3,7,3,8,4,0,0,0,0,7,13,22,10,17,4,5,2,11
2015-16,14,2015-11-30,19:00,DAVIDE MASSA,SASSUOLO,FIORENTINA,draw,1,1,5,1,0,0,7,11,2,6,5,5,1,3,15,13,0,0,1,3,3,1,4,2,7,4,2,1,0,0,13,7,14,14,6,7,1,3,2,1
2015-16,14,2015-11-30,21:00,DANIELE ORSATO,NAPOLI,INTER,home,2,1,1,3,0,0,10,10,5,3,5,7,5,3,9,7,0,2,8,7,3,1,3,4,4,5,4,1,0,0,7,7,10,15,12,3,4,8,14,8
2015-16,15,2015-12-04,20:45,LUCA BANTI,LAZIO,JUVENTUS,away,0,2,1,3,0,0,6,5,3,2,3,3,0,0,18,15,0,0,6,3,1,1,1,0,6,1,5,3,0,0,6,3,17,19,13,5,3,7,6,4
2015-16,15,2015-12-05,20:45,PIERO GIACOMELLI,INTER,GENOA,home,1,0,2,4,0,0,10,4,5,2,5,2,2,1,12,17,0,0,7,2,5,0,3,0,5,3,1,3,0,0,5,5,25,15,11,3,11,4,8,11
2015-16,15,2015-12-05,15:00,ANTONIO DAMATO,TORINO,ROMA,draw,1,1,3,4,1,0,10,6,5,4,5,2,3,2,18,12,0,0,5,4,1,0,0,0,2,5,3,4,0,0,5,5,19,13,5,3,2,6,4,1
2015-16,15,2015-12-06,20:45,MASSIMILIANO IRRATI,CARPI,MILAN,draw,0,0,8,3,0,0,8,13,3,8,5,5,0,2,14,21,0,0,4,7,1,1,2,5,2,12,0,2,0,0,3,3,4,3,6,2,0,7,4,2
2015-16,15,2015-12-06,15:00,PAOLO TAGLIAVENTO,HELLAS VERONA,EMPOLI,away,0,1,4,7,0,0,13,9,7,5,6,4,6,4,20,6,1,0,8,5,1,1,5,2,12,0,1,4,0,0,17,0,27,17,5,4,0,0,0,0
2015-16,15,2015-12-06,12:30,PAOLO SILVIO,BOLOGNA,NAPOLI,home,3,2,4,1,0,0,7,12,4,6,3,6,3,5,18,9,0,1,6,8,3,3,5,3,4,7,2,1,0,0,3,7,33,7,6,13,0,0,1,3
2015-16,15,2015-12-06,15:00,MARCO GUIDA,FIORENTINA,UDINESE,home,3,0,1,2,1,0,12,7,5,2,7,5,5,2,15,14,0,1,9,4,3,3,2,5,7,1,2,5,0,0,4,12,18,13,12,8,4,4,3,8
2015-16,15,2015-12-06,15:00,CARMINE RUSSO,ATALANTA,PALERMO,home,3,0,5,1,0,0,11,17,4,5,7,12,3,3,15,20,0,0,6,3,3,3,2,3,3,7,1,3,1,0,5,15,18,26,8,9,3,9,9,10
2015-16,15,2015-12-06,18:00,MAURIZIO MARIANI,SAMPDORIA,SASSUOLO,away,1,3,6,1,0,0,5,13,2,10,3,3,1,6,19,19,0,1,2,10,1,3,6,0,11,6,2,3,0,0,5,10,13,15,7,9,4,5,3,2
2015-16,15,2015-12-06,15:00,GIANLUCA ROCCHI,FROSINONE,CHIEVOVERONA,away,0,2,1,4,0,1,9,7,5,3,4,4,3,2,16,18,1,0,6,3,2,1,2,1,9,6,3,4,0,0,5,9,26,23,4,4,5,1,6,9
2015-16,16,2015-12-12,15:00,MARCO DI,GENOA,BOLOGNA,away,0,1,1,4,0,0,10,6,4,2,6,4,4,2,14,16,0,0,10,6,3,0,1,8,10,7,0,3,1,1,2,0,3,2,7,7,2,4,5,5
2015-16,16,2015-12-12,18:00,DANIELE DOVERI,PALERMO,FROSINONE,home,4,1,4,2,0,0,15,13,8,5,7,8,6,2,15,16,2,0,13,12,2,1,1,2,6,4,2,3,0,0,12,11,22,12,14,13,3,3,5,1
2015-16,16,2015-12-12,20:45,DAVIDE MASSA,UDINESE,INTER,away,0,4,3,6,0,0,12,11,6,7,6,4,5,6,12,15,0,0,14,10,1,3,4,2,9,2,3,3,0,0,6,2,10,12,21,12,9,6,7,2
2015-16,16,2015-12-13,18:00,NICOLA RIZZOLI,NAPOLI,ROMA,draw,0,0,0,4,0,0,11,3,4,0,7,3,4,0,10,17,0,0,12,3,3,1,4,2,7,1,2,3,0,0,15,2,11,32,5,1,5,6,15,1
2015-16,16,2015-12-13,15:00,FABRIZIO PASQUA,CHIEVOVERONA,ATALANTA,home,1,0,2,2,1,0,11,5,3,2,8,3,2,1,13,17,0,0,9,3,2,1,6,0,5,1,3,3,0,2,12,7,14,25,14,4,3,3,17,3
2015-16,16,2015-12-13,15:00,ANGELO CERVELLERA,EMPOLI,CARPI,home,3,0,4,2,0,0,11,12,5,5,6,7,4,3,7,12,0,1,11,8,4,0,2,7,2,4,0,2,0,0,3,2,12,23,16,13,5,6,7,11
2015-16,16,2015-12-13,15:00,PAOLO VALERI,MILAN,HELLAS VERONA,draw,1,1,0,6,0,1,15,8,7,1,8,7,7,1,11,16,0,0,11,3,5,1,7,2,9,7,3,6,1,0,10,9,8,30,14,8,2,2,2,2
2015-16,16,2015-12-13,20:45,DANIELE ORSATO,JUVENTUS,FIORENTINA,home,3,1,0,2,0,1,11,5,5,1,6,4,5,1,14,18,0,0,10,4,0,0,1,0,3,1,3,5,0,0,9,0,17,24,6,6,2,0,11,0
2015-16,16,2015-12-14,20:45,GIANPAOLO CALVARESE,LAZIO,SAMPDORIA,draw,1,1,3,1,0,0,13,9,2,5,11,4,2,1,16,15,0,0,5,4,2,1,2,2,7,0,2,4,0,0,12,3,10,18,5,3,12,3,8,3
2015-16,17,2015-12-19,20:45,MAURIZIO MARIANI,BOLOGNA,EMPOLI,away,2,3,7,3,0,0,11,13,5,10,6,3,3,6,16,15,2,1,9,9,0,4,6,2,9,6,2,4,0,0,3,1,32,18,7,15,9,5,10,10
2015-16,17,2015-12-20,18:00,MICHAEL FABBRI,SAMPDORIA,PALERMO,home,2,0,5,5,0,0,13,11,7,5,6,6,3,2,13,22,0,0,12,10,3,0,3,5,6,3,2,4,0,0,4,6,19,12,13,15,3,5,5,1
2015-16,17,2015-12-20,15:00,MARCO GUIDA,HELLAS VERONA,SASSUOLO,draw,1,1,4,5,0,0,9,11,6,6,3,5,5,5,15,15,0,1,6,8,2,4,3,1,6,8,2,1,0,0,8,5,31,14,7,9,5,3,2,1
2015-16,17,2015-12-20,18:00,CLAUDIO GAVILLUCCI,TORINO,UDINESE,away,0,1,7,1,0,0,7,13,1,8,6,5,1,6,21,17,0,0,6,11,1,1,2,1,7,7,2,1,0,0,8,4,20,25,6,8,6,4,4,3
2015-16,17,2015-12-20,20:45,PAOLO SILVIO,INTER,LAZIO,away,1,2,1,1,0,1,5,5,2,3,3,2,1,2,17,24,0,0,5,5,1,0,3,0,5,4,1,2,1,0,8,2,18,19,4,3,5,5,6,2
2015-16,17,2015-12-20,15:00,GIANLUCA ROCCHI,ATALANTA,NAPOLI,away,1,3,4,4,0,2,9,14,5,7,4,7,3,5,14,16,0,0,7,13,2,4,2,2,7,4,1,1,1,0,13,2,23,11,13,12,5,3,8,2
2015-16,17,2015-12-20,15:00,PAOLO TAGLIAVENTO,FIORENTINA,CHIEVOVERONA,home,2,0,0,6,0,0,12,1,8,0,4,1,2,0,19,15,0,0,11,1,3,0,0,8,7,2,1,2,0,0,1,4,22,15,16,8,2,4,7,4
2015-16,17,2015-12-20,15:00,ANDREA GERVASONI,ROMA,GENOA,home,2,0,5,2,0,0,5,11,4,5,1,6,4,1,13,6,0,0,6,6,3,1,1,2,5,8,3,1,1,0,7,10,23,13,7,14,9,5,6,13
2015-16,17,2015-12-20,18:00,LUCA BANTI,FROSINONE,MILAN,away,2,4,6,3,0,0,10,16,5,9,5,7,3,7,11,12,0,0,7,12,3,7,4,1,2,11,5,3,0,0,1,2,4,3,3,9,2,12,5,6
2015-16,17,2015-12-20,12:30,PIERO GIACOMELLI,CARPI,JUVENTUS,away,2,3,2,2,0,0,7,8,3,5,4,3,2,4,17,14,0,0,3,6,1,3,0,6,3,3,1,0,0,0,4,8,20,21,7,7,1,1,1,2
2015-16,18,2016-01-05,20:45,PAOLO VALERI,GENOA,SAMPDORIA,away,2,3,2,8,0,0,13,8,10,6,3,2,6,5,16,15,0,1,12,6,5,6,2,2,12,5,6,1,0,0,13,2,7,14,8,5,15,11,10,2
2015-16,18,2016-01-06,15:00,ANTONIO DAMATO,PALERMO,FIORENTINA,away,1,3,3,2,0,0,7,12,3,6,4,6,3,5,22,16,0,0,4,9,1,3,2,1,4,3,3,3,0,0,8,6,11,10,9,12,4,4,11,6
2015-16,18,2016-01-06,15:00,DAVIDE MASSA,MILAN,BOLOGNA,away,0,1,2,7,0,0,11,6,7,3,4,3,5,3,16,11,0,0,9,6,3,2,4,1,10,0,6,5,0,0,10,2,12,36,4,6,9,1,8,4
2015-16,18,2016-01-06,15:00,CARMINE RUSSO,LAZIO,CARPI,draw,0,0,3,0,0,0,9,4,0,3,9,1,0,2,13,9,0,0,5,4,2,0,5,2,9,7,2,1,0,0,13,2,11,15,10,6,20,5,9,9
2015-16,18,2016-01-06,18:00,DOMENICO CELI,EMPOLI,INTER,away,0,1,2,7,0,0,17,10,7,3,10,7,3,1,7,10,0,0,17,10,4,2,2,1,8,5,2,2,0,0,5,6,11,10,14,8,6,6,4,5
2015-16,18,2016-01-06,12:30,ANGELO CERVELLERA,UDINESE,ATALANTA,home,2,1,5,5,0,0,16,12,7,6,9,6,6,3,17,18,0,0,10,3,4,1,2,1,4,5,3,3,0,0,4,6,27,18,12,14,3,7,3,4
2015-16,18,2016-01-06,15:00,MASSIMILIANO IRRATI,CHIEVOVERONA,ROMA,draw,3,3,1,5,0,0,13,10,9,4,4,6,6,3,10,13,1,1,17,13,4,4,1,3,8,2,3,2,0,0,5,2,9,5,6,5,3,2,1,5
2015-16,18,2016-01-06,15:00,GIANPAOLO CALVARESE,JUVENTUS,HELLAS VERONA,home,3,0,1,3,0,0,12,5,6,1,6,4,3,1,16,9,0,0,9,2,3,0,1,2,9,2,3,2,0,0,3,4,15,20,9,5,1,2,6,3
2015-16,18,2016-01-06,20:45,MARCO DI,NAPOLI,TORINO,home,2,1,3,5,0,1,16,8,8,4,8,4,3,3,11,21,1,0,14,7,3,0,0,2,7,5,2,4,0,0,4,6,10,15,10,4,3,7,8,2
2015-16,18,2016-01-06,15:00,LUCA PAIRETTO,SASSUOLO,FROSINONE,draw,2,2,0,2,0,0,19,4,4,2,15,2,1,2,13,20,0,0,14,3,8,1,1,1,8,1,1,2,0,0,14,2,9,34,17,9,7,4,8,1
2015-16,19,2016-01-09,15:00,MICHAEL FABBRI,CARPI,UDINESE,home,2,1,5,4,0,0,9,9,6,7,3,2,6,4,17,11,0,1,6,3,1,0,0,2,6,5,1,1,0,0,6,15,25,26,5,5,5,2,2,3
2015-16,19,2016-01-09,20:45,DANIELE ORSATO,ROMA,MILAN,draw,1,1,5,3,0,0,9,16,4,7,5,9,3,3,7,15,1,1,7,14,5,3,7,1,4,8,3,3,0,0,1,15,18,14,12,22,5,9,6,9
2015-16,19,2016-01-09,18:00,NICOLA RIZZOLI,FIORENTINA,LAZIO,away,1,3,2,5,0,0,12,8,7,6,5,2,3,6,11,20,0,0,6,9,2,5,0,4,6,2,3,4,0,0,7,11,20,29,11,5,6,9,6,4
2015-16,19,2016-01-10,15:00,ANDREA GERVASONI,TORINO,EMPOLI,away,0,1,3,8,0,0,13,10,8,5,5,5,5,3,21,23,0,1,10,10,2,2,6,3,7,1,3,6,0,0,8,1,11,9,19,11,4,2,3,1
2015-16,19,2016-01-10,15:00,CLAUDIO GAVILLUCCI,BOLOGNA,CHIEVOVERONA,away,0,1,1,3,1,0,11,5,3,2,8,3,2,2,21,14,0,0,10,5,0,0,0,2,5,4,2,2,0,0,7,5,20,40,15,9,7,6,7,6
2015-16,19,2016-01-10,12:30,DANIELE DOVERI,INTER,SASSUOLO,away,0,1,5,6,0,1,16,9,7,6,9,3,4,4,16,18,0,0,13,8,7,0,5,1,9,7,3,3,0,0,11,6,15,7,14,4,6,3,9,5
2015-16,19,2016-01-10,15:00,LUCA BANTI,HELLAS VERONA,PALERMO,away,0,1,2,10,0,0,22,5,10,3,12,2,8,3,12,23,0,0,12,6,2,1,0,2,10,3,2,4,0,0,17,8,10,22,22,6,7,6,9,4
2015-16,19,2016-01-10,20:45,PAOLO SILVIO,SAMPDORIA,JUVENTUS,away,1,2,5,1,0,0,7,11,2,7,5,4,2,2,17,13,0,0,4,6,0,1,1,1,5,8,2,4,1,0,7,7,18,18,6,6,3,3,1,3
2015-16,19,2016-01-10,15:00,MARCO GUIDA,ATALANTA,GENOA,away,0,2,0,2,0,0,7,11,2,3,5,8,1,2,12,16,0,1,4,7,1,2,1,2,4,5,2,2,0,0,9,8,6,22,10,6,1,5,4,4
2015-16,19,2016-01-10,15:00,PAOLO TAGLIAVENTO,FROSINONE,NAPOLI,away,1,5,4,3,0,1,8,16,4,9,4,7,2,5,11,10,0,0,5,10,2,2,4,1,3,9,2,1,0,0,1,6,20,10,7,20,0,4,0,5
2015-16,20,2016-01-16,18:00,MASSIMILIANO IRRATI,TORINO,FROSINONE,home,4,2,4,4,1,0,12,12,8,5,4,7,6,3,14,12,0,0,12,11,3,2,1,1,6,7,1,1,0,0,7,5,18,11,11,16,14,3,4,4
2015-16,20,2016-01-16,15:00,NICOLA RIZZOLI,ATALANTA,INTER,draw,1,1,2,5,0,0,13,9,5,2,8,7,5,0,14,18,0,0,13,5,3,1,4,1,8,8,4,5,0,0,9,3,25,14,10,12,7,8,9,9
2015-16,20,2016-01-16,20:45,PIERO GIACOMELLI,NAPOLI,SASSUOLO,home,3,1,3,3,0,1,13,5,6,4,7,1,3,2,9,15,0,0,10,4,2,0,4,2,3,5,0,1,0,0,8,11,13,24,6,3,5,4,11,5
2015-16,20,2016-01-17,15:00,ROSARIO ABISSO,CHIEVOVERONA,EMPOLI,draw,1,1,4,4,0,0,14,10,5,5,9,5,1,3,18,15,0,0,14,10,1,2,7,1,3,6,3,3,0,0,6,0,29,15,17,13,6,4,4,5
2015-16,20,2016-01-17,15:00,DAVIDE MASSA,ROMA,HELLAS VERONA,draw,1,1,3,3,0,1,14,6,5,5,9,1,4,5,14,16,2,1,11,6,5,0,4,1,8,2,0,2,0,0,10,4,14,37,15,4,14,10,10,3
2015-16,20,2016-01-17,15:00,GIANLUCA ROCCHI,UDINESE,JUVENTUS,away,0,4,5,3,0,1,8,11,3,9,5,2,1,6,8,13,0,0,3,11,0,3,3,3,3,4,1,1,1,0,6,8,16,3,2,4,2,8,3,7
2015-16,20,2016-01-17,15:00,MAURIZIO MARIANI,CARPI,SAMPDORIA,home,2,1,3,5,1,0,8,9,7,6,1,3,6,4,25,15,0,2,7,8,2,7,1,4,2,4,1,1,0,0,2,6,20,14,14,18,2,2,5,2
2015-16,20,2016-01-17,12:30,DOMENICO CELI,GENOA,PALERMO,home,4,0,2,7,0,0,17,5,11,2,6,3,10,1,14,20,0,0,13,1,7,0,3,0,1,2,2,2,0,0,12,2,16,17,12,7,7,0,5,2
2015-16,20,2016-01-17,15:00,MARCO DI,BOLOGNA,LAZIO,draw,2,2,1,1,0,1,6,8,3,3,3,5,1,3,12,12,0,0,4,8,1,1,1,3,2,7,1,2,1,0,4,14,27,14,7,9,0,6,5,10
2015-16,20,2016-01-17,20:45,DANIELE DOVERI,MILAN,FIORENTINA,home,2,0,1,1,0,0,5,8,4,1,1,7,4,1,20,17,1,0,5,7,1,0,8,2,4,10,2,4,0,0,1,9,19,16,5,7,2,5,4,8
2015-16,16,2016-01-20,20:45,DOMENICO CELI,SASSUOLO,TORINO,draw,1,1,4,4,0,0,10,7,5,5,5,2,4,4,11,12,0,0,19,15,3,4,2,4,8,5,2,4,0,0,2,1,4,10,7,7,1,5,6,1
2015-16,21,2016-01-23,18:00,PAOLO VALERI,FROSINONE,ATALANTA,draw,0,0,3,3,0,0,8,11,3,3,5,8,3,3,13,19,0,0,6,7,1,4,8,2,5,1,2,1,0,0,7,7,40,32,18,13,16,9,3,7
2015-16,21,2016-01-23,20:45,CARMINE RUSSO,EMPOLI,MILAN,draw,2,2,4,4,0,0,10,9,6,6,4,3,4,4,11,21,0,0,6,8,2,1,2,2,2,3,2,4,0,0,4,5,9,20,16,7,4,6,3,2
2015-16,21,2016-01-24,20:45,LUCA BANTI,JUVENTUS,ROMA,home,1,0,1,6,0,0,10,3,7,1,3,2,3,0,9,18,0,0,6,2,2,0,4,1,1,2,2,4,0,0,9,2,8,27,5,2,4,0,9,2
2015-16,21,2016-01-24,15:00,GIANLUCA ROCCHI,HELLAS VERONA,GENOA,draw,1,1,3,7,0,0,12,10,8,4,4,6,6,2,17,18,0,0,11,8,4,1,0,4,3,3,2,2,0,0,9,7,47,20,14,7,9,3,3,5
2015-16,21,2016-01-24,15:00,DANIELE ORSATO,SAMPDORIA,NAPOLI,away,2,4,5,4,0,1,7,18,6,9,1,9,4,9,13,11,0,0,5,14,1,3,4,2,7,3,1,1,0,0,4,1,25,7,10,15,3,4,3,5
2015-16,21,2016-01-24,15:00,PAOLO TAGLIAVENTO,PALERMO,UDINESE,home,4,1,7,4,0,0,14,16,8,8,6,8,5,4,8,6,0,0,14,16,4,1,0,1,7,7,2,3,0,0,5,14,31,17,18,20,5,13,3,9
2015-16,21,2016-01-24,12:30,PAOLO SILVIO,FIORENTINA,TORINO,home,2,0,2,0,0,0,7,6,2,2,5,4,1,2,14,23,0,0,4,2,2,0,1,3,3,8,1,4,0,0,2,6,13,6,8,7,1,4,4,5
2015-16,21,2016-01-24,15:00,ANDREA GERVASONI,INTER,CARPI,draw,1,1,3,6,0,0,12,6,8,4,4,2,5,4,8,17,1,0,12,7,1,1,3,4,7,6,3,3,0,0,5,2,5,13,18,12,3,3,8,3
2015-16,21,2016-01-24,15:00,GIANPAOLO CALVARESE,LAZIO,CHIEVOVERONA,home,4,1,4,4,1,1,21,7,9,5,12,2,7,4,14,8,1,0,24,7,6,2,1,4,8,5,2,0,1,0,12,3,4,4,12,6,6,1,6,0
2015-16,21,2016-01-24,15:00,ANGELO CERVELLERA,SASSUOLO,BOLOGNA,away,0,2,5,2,0,0,8,12,2,7,6,5,1,4,8,15,0,0,5,9,0,3,2,3,4,5,0,2,0,0,9,6,20,34,6,11,4,3,7,4
2015-16,22,2016-01-30,18:00,CLAUDIO GAVILLUCCI,ATALANTA,SASSUOLO,draw,1,1,0,4,1,0,6,7,5,1,1,6,4,1,23,12,0,0,6,7,2,1,3,3,3,5,2,4,0,0,8,9,26,24,9,11,3,7,7,9
2015-16,22,2016-01-30,20:45,MARCO GUIDA,ROMA,FROSINONE,home,3,1,3,3,0,0,12,8,6,4,6,4,4,3,16,13,0,0,7,3,2,1,0,4,10,8,1,2,0,0,3,3,11,21,10,10,4,2,5,5
2015-16,22,2016-01-30,15:00,NICOLA RIZZOLI,CARPI,PALERMO,draw,1,1,3,4,1,0,10,7,5,4,5,3,4,2,22,13,0,0,8,6,1,2,1,5,7,4,2,3,0,0,5,5,19,27,16,11,3,5,6,2
2015-16,22,2016-01-31,15:00,PIERO GIACOMELLI,GENOA,FIORENTINA,draw,0,0,3,3,0,0,10,7,4,3,6,4,3,1,13,15,1,0,7,4,1,1,4,1,7,6,2,3,0,0,17,7,18,13,4,4,8,8,7,3
2015-16,22,2016-01-31,15:00,DAVIDE MASSA,NAPOLI,EMPOLI,home,5,1,1,2,0,0,16,5,6,2,10,3,5,0,9,15,0,0,13,2,7,0,3,1,4,3,3,3,0,0,2,2,14,17,22,9,12,3,9,6
2015-16,22,2016-01-31,15:00,MICHAEL FABBRI,BOLOGNA,SAMPDORIA,home,3,2,3,2,1,0,6,11,6,5,0,6,5,2,13,9,1,0,4,6,3,3,2,1,3,4,3,5,0,0,3,4,14,9,7,16,4,5,3,3
2015-16,22,2016-01-31,12:30,DANIELE DOVERI,CHIEVOVERONA,JUVENTUS,away,0,4,6,2,0,0,6,26,2,12,4,14,1,8,12,7,0,2,2,13,0,6,2,1,0,4,3,2,0,0,3,8,14,4,5,9,3,11,2,11
2015-16,22,2016-01-31,20:45,ANTONIO DAMATO,MILAN,INTER,home,3,0,3,2,0,1,10,9,5,4,5,5,5,2,18,16,0,1,8,6,1,0,2,0,5,6,3,1,0,0,7,11,12,15,6,6,9,10,2,3
2015-16,22,2016-01-31,15:00,MAURIZIO MARIANI,TORINO,HELLAS VERONA,draw,0,0,3,4,0,0,10,8,4,3,6,5,1,2,12,17,0,0,7,5,2,2,3,0,5,2,0,4,0,0,14,9,7,21,11,6,4,2,3,1
2015-16,22,2016-01-31,15:00,DOMENICO CELI,UDINESE,LAZIO,draw,0,0,2,1,0,0,5,10,1,2,4,8,1,2,7,16,0,0,3,7,1,1,7,3,5,5,2,4,0,1,4,13,29,3,7,8,2,11,2,5
2015-16,23,2016-02-02,20:45,GIANPAOLO CALVARESE,SASSUOLO,ROMA,away,0,2,3,5,1,0,9,8,6,5,3,3,3,2,11,13,1,0,4,5,0,2,5,2,8,7,1,2,0,0,6,1,4,8,5,5,5,9,9,6
2015-16,23,2016-02-03,20:45,CARMINE RUSSO,JUVENTUS,GENOA,home,1,0,2,5,0,0,10,4,5,2,5,2,1,0,14,30,0,0,4,2,1,0,5,0,3,0,1,3,1,0,0,4,11,21,13,2,2,3,1,3
2015-16,23,2016-02-03,20:45,MARCO GUIDA,SAMPDORIA,TORINO,draw,2,2,4,2,0,0,8,12,4,6,4,6,1,5,13,19,0,0,2,6,1,2,3,1,2,6,3,3,0,0,0,6,15,5,6,8,2,6,5,6
2015-16,23,2016-02-03,18:30,ANDREA GERVASONI,FROSINONE,BOLOGNA,home,1,0,5,5,1,0,15,9,6,5,9,4,3,4,15,14,0,0,10,5,4,6,2,1,7,4,2,4,0,0,6,9,24,23,12,14,8,7,3,7
2015-16,23,2016-02-03,20:45,PAOLO SILVIO,PALERMO,MILAN,away,0,2,10,3,0,1,9,16,3,12,6,4,1,6,15,15,0,0,7,9,1,3,2,2,6,6,3,0,0,0,7,5,19,21,10,12,9,9,7,12
2015-16,23,2016-02-03,20:45,PAOLO VALERI,INTER,CHIEVOVERONA,home,1,0,0,6,0,0,18,1,8,0,10,1,7,0,17,20,1,0,13,1,3,0,1,3,11,1,3,5,0,0,15,6,4,20,20,7,8,3,7,4
2015-16,23,2016-02-03,20:45,EUGENIO ABBATTISTA,EMPOLI,UDINESE,draw,1,1,3,3,1,0,13,7,4,4,9,3,3,3,11,20,0,0,11,5,2,2,3,3,6,3,3,6,0,0,6,5,1,17,8,4,6,1,2,2
2015-16,23,2016-02-03,20:45,MASSIMILIANO IRRATI,LAZIO,NAPOLI,away,0,2,1,0,0,0,8,7,0,3,8,4,0,3,17,12,0,0,4,3,2,2,1,5,4,3,4,2,0,0,2,2,26,18,4,4,4,3,6,4
2015-16,23,2016-02-03,20:45,ANGELO CERVELLERA,FIORENTINA,CARPI,home,2,1,1,3,0,0,10,6,5,2,5,4,2,1,12,20,0,0,10,7,1,1,3,10,10,3,5,3,0,0,6,10,19,29,19,9,7,7,2,5
2015-16,23,2016-02-03,20:45,MARCO DI,HELLAS VERONA,ATALANTA,home,2,1,3,3,0,0,14,10,5,4,9,6,5,2,19,17,0,0,8,5,4,2,2,7,6,5,2,3,0,0,10,5,33,26,10,10,9,2,3,4
2015-16,24,2016-02-06,20:45,DANIELE ORSATO,GENOA,LAZIO,draw,0,0,2,2,0,0,3,6,2,3,1,3,2,2,12,19,0,1,3,6,1,1,3,3,2,9,3,3,0,0,2,9,37,30,11,13,6,9,5,3
2015-16,24,2016-02-06,18:00,LUCA BANTI,BOLOGNA,FIORENTINA,draw,1,1,3,6,0,0,9,11,7,4,2,7,6,4,11,9,0,0,9,6,5,3,5,5,8,4,2,2,0,0,1,3,19,23,17,10,1,4,8,2
2015-16,24,2016-02-07,15:00,DAVIDE MASSA,FROSINONE,JUVENTUS,away,0,2,8,0,0,0,3,21,0,11,3,10,0,7,21,15,0,1,2,9,1,2,2,3,2,6,3,1,0,0,3,9,34,11,4,9,4,13,1,10
